RowID	Path	Record	RecordBytes	English	Korean	Status	Note
3065	Data/NPCData/CIV26.EDT	2	320	My friends will deal with you.	내 동료들이 네놈을 처리할 거다.	번역완료	batch RowID 2888-3087
3066	Data/NPCData/CIV26.EDT	3	320	I am just one of many.	나는 수많은 사람 중 하나일 뿐이다.	번역완료	batch RowID 2888-3087
3067	Data/NPCData/CIV26.EDT	4	320	Enjoy it now! But I will wait for you in Hell.	지금은 즐겨라! 하지만 지옥에서 널 기다리고 있겠다.	번역완료	batch RowID 2888-3087
3068	Data/NPCData/CIV26.EDT	5	320	Kill me. Or do you lack the guts.	날 죽여라. 설마 그럴 배짱도 없나?	번역완료	batch RowID 2888-3087
3069	Data/NPCData/CIV26.EDT	6	320	It was luck.	그건 운이었을 뿐이다.	번역완료	batch RowID 2888-3087
3070	Data/NPCData/CIV26.EDT	7	320	Your time will come, too.	네 차례도 곧 온다.	번역완료	batch RowID 2888-3087
3071	Data/NPCData/CIV26.EDT	8	320	I do not fear you or death.	난 너도, 죽음도 두렵지 않다.	번역완료	batch RowID 2888-3087
3072	Data/NPCData/CIV26.EDT	9	320	God will judge you for this.	신이 이 일로 널 심판할 것이다.	번역완료	batch RowID 2888-3087
3073	Data/NPCData/CIV26.EDT	10	320	Others will take care of you.	다른 이들이 네놈을 처리할 것이다.	번역완료	batch RowID 2888-3087
3074	Data/NPCData/CIV26.EDT	11	320	Kill me, so I don't have to look at your ugly face anymore.	날 죽여라. 그래야 네 추한 얼굴을 더 안 보지.	번역완료	batch RowID 2888-3087
3075	Data/NPCData/CIV26.EDT	12	320	We will meet again. You can be sure.	우린 다시 만나게 될 거다. 틀림없이.	번역완료	batch RowID 2888-3087
3076	Data/NPCData/CIV26.EDT	13	320	You coward.	이 비겁한 놈.	번역완료	batch RowID 2888-3087
3077	Data/NPCData/CIV26.EDT	14	320	You will be next.	다음은 네 차례다.	번역완료	batch RowID 2888-3087
3078	Data/NPCData/CIV26.EDT	15	320	If I could spit, it would hit your face.	침을 뱉을 수만 있다면 네 얼굴에 뱉었을 거다.	번역완료	batch RowID 2888-3087
3079	Data/NPCData/CIV27.EDT	1	320	You have no business here.	당신이 여기 있을 이유는 없습니다.	번역완료	batch RowID 2888-3087
3080	Data/NPCData/CIV27.EDT	2	320	The military will deal with you.	군대가 당신들을 처리할 겁니다.	번역완료	batch RowID 2888-3087
3081	Data/NPCData/CIV27.EDT	3	320	You are not wanted here.	이곳에선 아무도 당신들을 원하지 않습니다.	번역완료	batch RowID 2888-3087
3082	Data/NPCData/CIV27.EDT	4	320	Everyone in this town is well-treated. You can move on.	이 마을 사람들은 모두 좋은 대우를 받고 있습니다. 이제 다른 곳으로 가세요.	번역완료	batch RowID 2888-3087
3083	Data/NPCData/CIV27.EDT	5	320	You do not know the cost of your meddling.	당신들은 참견의 대가가 얼마나 큰지 모릅니다.	번역완료	batch RowID 2888-3087
3084	Data/NPCData/CIV27.EDT	6	320	As an official of this town, I insist you vacate immediately.	이 마을의 관리로서 당장 떠날 것을 요구합니다.	번역완료	batch RowID 2888-3087
3085	Data/NPCData/CIV27.EDT	7	320	You should not have come here!	여기 오지 말았어야 했습니다!	번역완료	batch RowID 2888-3087
3086	Data/NPCData/CIV27.EDT	8	320	You have no standing in this town. I am the official administrator here.	당신들은 이 마을에서 아무 권한도 없습니다. 공식 관리자는 바로 접니다.	번역완료	batch RowID 2888-3087
3087	Data/NPCData/CIV27.EDT	9	320	We had no trouble here until you arrived.	당신들이 오기 전까진 이 마을에 아무 문제도 없었습니다.	번역완료	batch RowID 2888-3087
3088	Data/NPCData/CIV27.EDT	10	320	The Queen will send reinforcements. Then we shall see...	여왕이 증원군을 보낼 겁니다. 그때 가서 보죠...	번역완료	batch RowID 3088-3434
3089	Data/NPCData/CIV27.EDT	11	320	The people here are happy, they do not need you.	이곳 사람들은 행복합니다. 당신들은 필요 없습니다.	번역완료	batch RowID 3088-3434
3090	Data/NPCData/CIV27.EDT	12	320	Go back where you came from. You are not welcome.	왔던 곳으로 돌아가세요. 여기선 환영받지 못합니다.	번역완료	batch RowID 3088-3434
3091	Data/NPCData/CIV27.EDT	13	320	I will not tolerate your intrusion into my jurisdiction.	내 관할 구역에 멋대로 침입하는 건 용납하지 않겠습니다.	번역완료	batch RowID 3088-3434
3092	Data/NPCData/CIV27.EDT	14	320	I am the town administrator. You were not invited.	나는 이 마을의 관리자입니다. 당신들은 초대받지 않았습니다.	번역완료	batch RowID 3088-3434
3093	Data/NPCData/CIV27.EDT	15	320	The armed forces of Arulco will see that the laws are respected.	아룰코 군대가 법이 지켜지도록 할 겁니다.	번역완료	batch RowID 3088-3434
3094	Data/NPCData/CIV28.EDT	1	320	You in wrong place at good time.	잘못된 곳에 딱 좋은 때 나타났군.	번역완료	batch RowID 3088-3434
3095	Data/NPCData/CIV28.EDT	2	320	You will not feel this. I promise.	아프지도 않을 거야. 약속하지.	번역완료	batch RowID 3088-3434
3096	Data/NPCData/CIV28.EDT	3	320	I look forward to killing you.	널 죽일 생각에 기대되는군.	번역완료	batch RowID 3088-3434
3097	Data/NPCData/CIV28.EDT	4	320	Your death will complete my day.	네 죽음으로 오늘 하루가 완벽해지겠어.	번역완료	batch RowID 3088-3434
3098	Data/NPCData/CIV28.EDT	5	320	You die now!	이제 죽어!	번역완료	batch RowID 3088-3434
3099	Data/NPCData/CIV28.EDT	6	320	The pleasure will be mine.	즐거움은 내 몫이겠군.	번역완료	batch RowID 3088-3434
3100	Data/NPCData/CIV28.EDT	7	320	You are about to meet your god.	곧 네 신을 만나게 될 거다.	번역완료	batch RowID 3088-3434
3101	Data/NPCData/CIV28.EDT	8	320	Fool!	멍청한 놈!	번역완료	batch RowID 3088-3434
3102	Data/NPCData/CIV28.EDT	9	320	Die now!	지금 죽어!	번역완료	batch RowID 3088-3434
3103	Data/NPCData/CIV28.EDT	10	320	Stop living already!	이제 좀 그만 살아!	번역완료	batch RowID 3088-3434
3104	Data/NPCData/CIV28.EDT	11	320	Hope you said goodbye to your momma.	엄마한테 작별 인사는 해뒀길 바라.	번역완료	batch RowID 3088-3434
3105	Data/NPCData/CIV28.EDT	12	320	You will be remembered as a nobody.	넌 아무것도 아닌 놈으로 기억될 거다.	번역완료	batch RowID 3088-3434
3106	Data/NPCData/CIV28.EDT	13	320	Say goodbye!	작별 인사나 해!	번역완료	batch RowID 3088-3434
3107	Data/NPCData/CIV28.EDT	14	320	You will die, stupid idiot.	넌 죽는다, 이 멍청한 자식아.	번역완료	batch RowID 3088-3434
3108	Data/NPCData/CIV28.EDT	15	320	You are about to pay for your mistakes.	이제 네 실수의 대가를 치를 시간이다.	번역완료	batch RowID 3088-3434
3109	Data/NPCData/CIV29.EDT	1	320	I am not regular army. You will know this shortly.	난 일반 병사가 아니다. 곧 알게 될 거다.	번역완료	batch RowID 3088-3434
3110	Data/NPCData/CIV29.EDT	2	320	Now you face a worthy opponent.	이제야 상대다운 상대를 만났군.	번역완료	batch RowID 3088-3434
3111	Data/NPCData/CIV29.EDT	3	320	You have not killed anyone like me yet.	나 같은 놈을 죽여본 적은 아직 없겠지.	번역완료	batch RowID 3088-3434
3112	Data/NPCData/CIV29.EDT	4	320	You will taste my superior training.	내가 받은 우수한 훈련이 어떤 건지 맛보게 해주마.	번역완료	batch RowID 3088-3434
3113	Data/NPCData/CIV29.EDT	5	320	The Arulco army are mostly boys. Us, Elite soldiers, are another story.	아룰코군은 대부분 애송이들이다. 하지만 우리 정예병은 다르지.	번역완료	batch RowID 3088-3434
3114	Data/NPCData/CIV29.EDT	6	320	This time you fight against a man.	이번엔 진짜 사내를 상대하는 거다.	번역완료	batch RowID 3088-3434
3115	Data/NPCData/CIV29.EDT	7	320	Forget the rest, now you must kill the best.	지금까지 상대는 잊어라. 이제 최고를 죽여야 할 테니까.	번역완료	batch RowID 3088-3434
3116	Data/NPCData/CIV29.EDT	8	320	You have had your practice. Let us see if you learned anything.	연습은 충분히 했겠지. 뭔가 배운 게 있는지 보자.	번역완료	batch RowID 3088-3434
3117	Data/NPCData/CIV29.EDT	9	320	Killing you will be easy.	널 죽이는 건 쉬울 거다.	번역완료	batch RowID 3088-3434
3118	Data/NPCData/CIV29.EDT	10	320	You are barely worth my time.	넌 내 시간을 쓸 가치도 거의 없어.	번역완료	batch RowID 3088-3434
3119	Data/NPCData/CIV29.EDT	11	320	Your fun has come to an end.	네 즐거움도 이제 끝이다.	번역완료	batch RowID 3088-3434
3120	Data/NPCData/CIV29.EDT	12	320	You are a joke!	넌 한낱 웃음거리야!	번역완료	batch RowID 3088-3434
3121	Data/NPCData/CIV29.EDT	13	320	Come. Come fight with real soldier.	와라. 진짜 군인과 싸워봐라.	번역완료	batch RowID 3088-3434
3122	Data/NPCData/CIV29.EDT	14	320	I am not one of the little boys you are used to killing.	난 네가 익숙하게 죽이던 애송이들과는 다르다.	번역완료	batch RowID 3088-3434
3123	Data/NPCData/CIV29.EDT	15	320	It will hurt me to waste a bullet on you.	너한테 총알 한 발 낭비하는 것도 아깝겠군.	번역완료	batch RowID 3088-3434
3124	Data/NPCData/CIV30.EDT	1	320	Do something. It's very dangerous.	뭐라도 해주세요. 너무 위험해요.	번역완료	batch RowID 3088-3434
3125	Data/NPCData/CIV30.EDT	2	320	All of us will die!	우리 다 죽겠어요!	번역완료	batch RowID 3088-3434
3126	Data/NPCData/CIV30.EDT	3	320	Kill them before they kill us.	놈들이 우릴 죽이기 전에 먼저 죽여요.	번역완료	batch RowID 3088-3434
3127	Data/NPCData/CIV30.EDT	4	320	Be careful. And watch where you shoot.	조심하세요. 어디에 쏘는지도 잘 보시고요.	번역완료	batch RowID 3088-3434
3128	Data/NPCData/CIV30.EDT	5	320	You must stop this. We are all in danger.	이걸 끝내야 해요. 우리 모두 위험합니다.	번역완료	batch RowID 3088-3434
3129	Data/NPCData/CIV30.EDT	6	320	Protect the innocent. Please.	죄 없는 사람들을 지켜주세요. 제발.	번역완료	batch RowID 3088-3434
3130	Data/NPCData/CIV30.EDT	7	320	Stop the shooting!	총격을 멈춰요!	번역완료	batch RowID 3088-3434
3131	Data/NPCData/CIV30.EDT	8	320	Our town is a battlefield.	우리 마을이 전쟁터가 됐어요.	번역완료	batch RowID 3088-3434
3132	Data/NPCData/CIV30.EDT	9	320	Be done with them quickly, before more civilians die.	민간인이 더 죽기 전에 빨리 놈들을 끝내주세요.	번역완료	batch RowID 3088-3434
3133	Data/NPCData/CIV30.EDT	10	320	We are caught in the middle. Do something!	우리가 싸움 한가운데 끼었어요. 뭐라도 해주세요!	번역완료	batch RowID 3088-3434
3134	Data/NPCData/CIV30.EDT	11	320	You must take control of the situation.	이 상황을 장악해야 합니다.	번역완료	batch RowID 3088-3434
3135	Data/NPCData/CIV30.EDT	12	320	This country is crazy.	이 나라는 미쳤어요.	번역완료	batch RowID 3088-3434
3136	Data/NPCData/CIV30.EDT	13	320	Bullets! Everywhere bullets.	총알이요! 사방에 총알이 날아다녀요.	번역완료	batch RowID 3088-3434
3137	Data/NPCData/CIV30.EDT	14	320	Can't something be done? We are in the middle of a war.	뭐라도 할 수 없나요? 우린 전쟁 한복판에 있어요.	번역완료	batch RowID 3088-3434
3138	Data/NPCData/CIV30.EDT	15	320	Get away. You are a target.	저리 가세요. 당신이 표적이에요.	번역완료	batch RowID 3088-3434
3139	Data/NPCData/CIV31.EDT	1	320	We're gonna die, ain't we?	우리 죽는 거죠, 그렇죠?	번역완료	batch RowID 3088-3434
3140	Data/NPCData/CIV31.EDT	2	320	Please stop it.	제발 멈춰주세요.	번역완료	batch RowID 3088-3434
3141	Data/NPCData/CIV31.EDT	3	320	I'm just a kid. Protect me.	난 그냥 애예요. 지켜주세요.	번역완료	batch RowID 3088-3434
3142	Data/NPCData/CIV31.EDT	4	320	Whaaaaaaaaaaaa...	으아아아아아아아...	번역완료	batch RowID 3088-3434
3143	Data/NPCData/CIV31.EDT	5	320	Help us.	도와주세요.	번역완료	batch RowID 3088-3434
3144	Data/NPCData/CIV31.EDT	6	320	Aren't ya gonna shoot 'em?	저 사람들 안 쏠 거예요?	번역완료	batch RowID 3088-3434
3145	Data/NPCData/CIV31.EDT	7	320	When are the bullets gonna stop?	총알은 언제 그쳐요?	번역완료	batch RowID 3088-3434
3146	Data/NPCData/CIV31.EDT	8	320	I don't want to die, soldier.	죽고 싶지 않아요, 군인 아저씨.	번역완료	batch RowID 3088-3434
3147	Data/NPCData/CIV31.EDT	9	320	Get them. Fast. I'm scared.	빨리 잡아줘요. 무서워요.	번역완료	batch RowID 3088-3434
3148	Data/NPCData/CIV31.EDT	10	320	Don't let me die, soldier.	나 죽게 두지 마요, 군인 아저씨.	번역완료	batch RowID 3088-3434
3149	Data/NPCData/CIV31.EDT	11	320	I think I had an accident.	나... 실수한 것 같아요.	번역완료	batch RowID 3088-3434
3150	Data/NPCData/CIV31.EDT	12	320	I'm so scared.	너무 무서워요.	번역완료	batch RowID 3088-3434
3151	Data/NPCData/CIV31.EDT	13	320	I just want the shooting to stop.	그냥 총소리만 멈췄으면 좋겠어요.	번역완료	batch RowID 3088-3434
3152	Data/NPCData/CIV31.EDT	14	320	I don't want to get hurt.	다치고 싶지 않아요.	번역완료	batch RowID 3088-3434
3153	Data/NPCData/CIV31.EDT	15	320	Make the fighting stop...please.	싸움 좀 멈춰줘요... 제발.	번역완료	batch RowID 3088-3434
3154	Data/NPCData/CIV32.EDT	1	320	I cannot believe you guys did this to me!	당신들이 나한테 이럴 거라곤 믿을 수가 없군!	번역완료	batch RowID 3088-3434
3155	Data/NPCData/CIV32.EDT	2	320	Just go away!	그냥 가버려!	번역완료	batch RowID 3088-3434
3156	Data/NPCData/CIV33.EDT	1	320	Miss Doreen is a terrible woman.	도린 아줌마는 정말 나쁜 사람이에요.	번역완료	batch RowID 3088-3434
3157	Data/NPCData/CIV33.EDT	2	320	Please free us from this bad woman.	제발 저 나쁜 여자한테서 우리를 풀어주세요.	번역완료	batch RowID 3088-3434
3158	Data/NPCData/CIV33.EDT	3	320	I hate being here.	여기 있는 게 너무 싫어요.	번역완료	batch RowID 3088-3434
3159	Data/NPCData/CIV33.EDT	4	320	You must help us. We are beaten here.	우릴 도와줘야 해요. 여기서 맞고 살아요.	번역완료	batch RowID 3088-3434
3160	Data/NPCData/CIV33.EDT	5	320	Help us! I want to go home.	도와주세요! 집에 가고 싶어요.	번역완료	batch RowID 3088-3434
3161	Data/NPCData/CIV33.EDT	6	320	Miss Doreen is evil.	도린 아줌마는 악마 같아요.	번역완료	batch RowID 3088-3434
3162	Data/NPCData/CIV33.EDT	7	320	We should be in a real school.	우린 진짜 학교에 다녀야 해요.	번역완료	batch RowID 3088-3434
3163	Data/NPCData/CIV33.EDT	8	320	I hate making clothing.	옷 만드는 거 싫어요.	번역완료	batch RowID 3088-3434
3164	Data/NPCData/CIV33.EDT	9	320	My hands hurt very much.	손이 너무 아파요.	번역완료	batch RowID 3088-3434
3165	Data/NPCData/CIV33.EDT	10	320	Please tell her to let us go home.	제발 우리를 집에 보내달라고 말해줘요.	번역완료	batch RowID 3088-3434
3166	Data/NPCData/CIV33.EDT	11	320	Miss Doreen is friend of the Queen.	도린 아줌마는 여왕 친구예요.	번역완료	batch RowID 3088-3434
3167	Data/NPCData/CIV33.EDT	12	320	We only go home late at night. We work all day long. If we don't, Miss Doreen will beat us.	우린 밤늦게야 집에 가요. 하루 종일 일하고요. 안 하면 도린 아줌마가 때려요.	번역완료	batch RowID 3088-3434
3168	Data/NPCData/CIV33.EDT	13	320	Why do we have to make these stupid caps?	왜 이런 바보 같은 모자를 만들어야 해요?	번역완료	batch RowID 3088-3434
3169	Data/NPCData/CIV33.EDT	14	320	You should be careful of Miss Doreen.	도린 아줌마 조심해야 해요.	번역완료	batch RowID 3088-3434
3170	Data/NPCData/CIV33.EDT	15	320	Please let us go home.	제발 집에 가게 해주세요.	번역완료	batch RowID 3088-3434
3171	Data/NPCData/CIV34.EDT	1	320	Thank you for saving us.	우리를 구해줘서 고마워요.	번역완료	batch RowID 3088-3434
3172	Data/NPCData/CIV34.EDT	2	320	Now... I can go home and be with my family.	이제... 집에 가서 가족이랑 있을 수 있어요.	번역완료	batch RowID 3088-3434
3173	Data/NPCData/CIV34.EDT	3	320	I am scared no more. You have saved us.	이젠 안 무서워요. 우리를 구해줬잖아요.	번역완료	batch RowID 3088-3434
3174	Data/NPCData/CIV34.EDT	4	320	I make clothing no more!	이제 옷 안 만들어도 돼요!	번역완료	batch RowID 3088-3434
3175	Data/NPCData/CIV34.EDT	5	320	We are free!	우린 자유예요!	번역완료	batch RowID 3088-3434
3176	Data/NPCData/CIV34.EDT	6	320	We no longer have to work here!	이제 여기서 일 안 해도 돼요!	번역완료	batch RowID 3088-3434
3177	Data/NPCData/CIV34.EDT	7	320	My mother is going to be very happy.	우리 엄마 정말 좋아할 거예요.	번역완료	batch RowID 3088-3434
3178	Data/NPCData/CIV34.EDT	8	320	We can go home!	우리 집에 갈 수 있어요!	번역완료	batch RowID 3088-3434
3179	Data/NPCData/CIV34.EDT	9	320	I wish I was old enough to kill her myself.	내가 직접 그 여자를 죽일 수 있을 만큼 컸으면 좋았을 텐데.	번역완료	batch RowID 3088-3434
